Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Density (g/cc)	
130	 806	B	  4	H	 6	  33.6	      33.336	         1.557	
130	 806	B	  4	H	 6	  36.0	      33.360	         1.539	
130	 806	B	  4	H	 6	  38.1	      33.381	         1.640	
130	 806	B	  4	H	 6	  39.0	      33.390	         1.614	
130	 806	B	  4	H	 6	  40.4	      33.404	         1.596	
130	 806	B	  4	H	 6	  42.0	      33.420	         1.551	
130	 806	B	  4	H	 6	  42.6	      33.426	         1.564	
130	 806	B	  4	H	 6	  45.0	      33.450	         1.535	
130	 806	B	  4	H	 6	  47.3	      33.473	         1.495	
130	 806	B	  4	H	 6	  48.0	      33.480	         1.564	
130	 806	B	  4	H	 6	  49.8	      33.498	         1.574	
130	 806	B	  4	H	 6	  51.0	      33.510	         1.573	
130	 806	B	  4	H	 6	  52.0	      33.520	         1.585	
130	 806	B	  4	H	 6	  53.9	      33.539	         1.585	
130	 806	B	  4	H	 6	  54.2	      33.542	         1.585	
130	 806	B	  4	H	 6	  57.0	      33.570	         1.608	
130	 806	B	  4	H	 6	  58.8	      33.588	         1.567	
130	 806	B	  4	H	 6	  60.0	      33.600	         1.658	
130	 806	B	  4	H	 6	  61.0	      33.610	         1.574	
130	 806	B	  4	H	 6	  63.0	      33.630	         1.588	
130	 806	B	  4	H	 6	  63.4	      33.634	         1.527	
130	 806	B	  4	H	 6	  66.0	      33.660	         1.580	
130	 806	B	  4	H	 6	  67.7	      33.677	         1.539	
130	 806	B	  4	H	 6	  68.9	      33.689	         1.636	
130	 806	B	  4	H	 6	  70.1	      33.701	         1.667	
130	 806	B	  4	H	 6	  72.1	      33.721	         1.598	
130	 806	B	  4	H	 6	  74.2	      33.742	         1.609	
130	 806	B	  4	H	 6	  75.0	      33.750	         1.601	
130	 806	B	  4	H	 6	  76.4	      33.764	         1.632	
130	 806	B	  4	H	 6	  78.0	      33.780	         1.646	
130	 806	B	  4	H	 6	  78.5	      33.785	         1.552	
130	 806	B	  4	H	 6	  80.9	      33.809	         1.706	
130	 806	B	  4	H	 6	  83.0	      33.830	         1.591	
130	 806	B	  4	H	 6	  84.0	      33.840	         1.602	
130	 806	B	  4	H	 6	  85.4	      33.854	         1.684	
130	 806	B	  4	H	 6	  87.0	      33.870	         1.550	
130	 806	B	  4	H	 6	  87.8	      33.878	         1.609	
130	 806	B	  4	H	 6	  90.1	      33.901	         1.591	
130	 806	B	  4	H	 6	  92.3	      33.923	         1.620	
130	 806	B	  4	H	 6	  93.0	      33.930	         1.584	
130	 806	B	  4	H	 6	  94.5	      33.945	         1.623	
130	 806	B	  4	H	 6	  96.0	      33.960	         1.706	
130	 806	B	  4	H	 6	  96.8	      33.968	         1.541	
130	 806	B	  4	H	 6	  99.0	      33.990	         1.637	
130	 806	B	  4	H	 6	  99.1	      33.991	         1.750	
130	 806	B	  4	H	 6	 101.9	      34.019	         1.639	
130	 806	B	  4	H	 6	 103.9	      34.039	         1.667	
130	 806	B	  4	H	 6	 105.1	      34.051	         1.659	
130	 806	B	  4	H	 6	 106.0	      34.060	         1.691	
130	 806	B	  4	H	 6	 108.0	      34.080	         1.600	
130	 806	B	  4	H	 6	 108.3	      34.083	         1.589	
130	 806	B	  4	H	 6	 110.5	      34.105	         1.583	
130	 806	B	  4	H	 6	 112.9	      34.129	         1.695	
130	 806	B	  4	H	 6	 115.3	      34.153	         1.558	
130	 806	B	  4	H	 6	 117.4	      34.174	         1.659	
130	 806	B	  4	H	 6	 119.9	      34.199	         1.567	
130	 806	B	  4	H	 6	 122.2	      34.222	         1.540	
130	 806	B	  4	H	 6	 124.5	      34.245	         1.575	
130	 806	B	  4	H	 6	 126.8	      34.268	         1.502	
130	 806	B	  4	H	 6	 129.3	      34.293	         1.578	
130	 806	B	  4	H	 6	 131.7	      34.317	         1.663	
130	 806	B	  4	H	 6	 134.0	      34.340	         1.661	
130	 806	B	  4	H	 6	 136.3	      34.363	         1.599	
130	 806	B	  4	H	 6	 138.5	      34.385	         1.589	
130	 806	B	  4	H	 6	 140.8	      34.408	         1.604	
130	 806	B	  4	H	 6	 143.4	      34.434	         1.550	
130	 806	B	  4	H	 6	 145.5	      34.455	         1.589	
130	 806	B	  4	H	 6	 147.9	      34.479	         1.583	
130	 806	B	  4	H	 7	   1.1	      34.511	         1.629	
130	 806	B	  4	H	 7	   3.0	      34.530	         1.699	
130	 806	B	  4	H	 7	   4.0	      34.540	         1.569	
130	 806	B	  4	H	 7	   6.0	      34.560	         1.622	
130	 806	B	  4	H	 7	   6.4	      34.564	         1.593	
130	 806	B	  4	H	 7	   9.0	      34.590	         1.608	
130	 806	B	  4	H	 7	  10.9	      34.609	         1.574	
130	 806	B	  4	H	 7	  12.0	      34.620	         1.583	
130	 806	B	  4	H	 7	  13.2	      34.632	         1.609	
130	 806	B	  4	H	 7	  15.0	      34.650	         1.615	
130	 806	B	  4	H	 7	  17.4	      34.674	         1.589	
130	 806	B	  4	H	 7	  18.0	      34.680	         1.624	
130	 806	B	  4	H	 7	  19.8	      34.698	         1.588	
130	 806	B	  4	H	 7	  21.1	      34.711	         1.625	
130	 806	B	  4	H	 7	  24.0	      34.740	         1.588	
130	 806	B	  4	H	 7	  24.3	      34.743	         1.573	
130	 806	B	  4	H	 7	  27.0	      34.770	         1.624	
130	 806	B	  4	H	 7	  28.8	      34.788	         1.633	
130	 806	B	  4	H	 7	  30.0	      34.800	         1.640	
130	 806	B	  4	H	 7	  31.3	      34.813	         1.638	
130	 806	B	  4	H	 7	  33.0	      34.830	         1.631	
130	 806	B	  4	H	 7	  33.4	      34.834	         1.570	
130	 806	B	  4	H	 7	  35.7	      34.857	         1.663	
130	 806	B	  4	H	 7	  38.2	      34.882	         1.494	
130	 806	B	  4	H	 7	  40.5	      34.905	         1.583	
130	 806	B	  4	H	 7	  42.7	      34.927	         1.582	
130	 806	B	  4	H	 7	  45.1	      34.951	         1.644	
130	 806	B	  4	H	 7	  47.4	      34.974	        18.615	
130	 806	B	  4	H	 7	  48.1	      34.981	         1.572	
130	 806	B	  4	H	 7	  52.1	      35.021	         1.533	
130	 806	B	  4	H	 7	  54.5	      35.045	         1.549	
130	 806	B	  4	H	 7	  56.7	      35.067	         1.531	
130	 806	B	  4	H	 7	  59.2	      35.092	         1.570	
130	 806	B	  4	H	 7	  61.4	      35.114	         1.566	
130	 806	B	  4	H	 7	  63.8	      35.138	         1.578	
130	 806	B	  4	H	 7	  66.1	      35.161	         1.519	
130	 806	B	  4	H	 7	  68.4	      35.184	         1.538	
130	 806	B	  4	H	 7	  70.8	      35.208	         1.488	
130	 806	B	  4	H	 7	  73.1	      35.231	         1.539	
130	 806	B	  4	H	 7	  75.6	      35.256	         1.461	
130	 806	B	  5	H	 1	   1.0	      35.010	         1.244	
130	 806	B	  5	H	 1	   3.0	      35.030	         1.362	
130	 806	B	  5	H	 1	   4.0	      35.040	         1.404	
130	 806	B	  5	H	 1	   6.0	      35.060	         1.410	
130	 806	B	  5	H	 1	   6.2	      35.062	         1.420	
130	 806	B	  5	H	 1	   9.0	      35.090	         1.435	
130	 806	B	  5	H	 1	  10.9	      35.109	         1.430	
130	 806	B	  5	H	 1	  12.0	      35.120	         1.422	
130	 806	B	  5	H	 1	  13.0	      35.130	         1.490	
130	 806	B	  5	H	 1	  15.0	      35.150	         1.497	
130	 806	B	  5	H	 1	  15.2	      35.152	         1.459	
130	 806	B	  5	H	 1	  18.0	      35.180	         1.505	
130	 806	B	  5	H	 1	  20.0	      35.200	         1.556	
130	 806	B	  5	H	 1	  21.0	      35.210	         1.576	
130	 806	B	  5	H	 1	  22.1	      35.221	         1.611	
130	 806	B	  5	H	 1	  24.0	      35.240	         1.550	
130	 806	B	  5	H	 1	  24.4	      35.244	         1.513	
130	 806	B	  5	H	 1	  27.0	      35.270	         1.536	
130	 806	B	  5	H	 1	  29.1	      35.291	         1.556	
130	 806	B	  5	H	 1	  30.0	      35.300	         1.543	
130	 806	B	  5	H	 1	  31.2	      35.312	         1.559	
130	 806	B	  5	H	 1	  33.0	      35.330	         1.576	
130	 806	B	  5	H	 1	  33.6	      35.336	         1.518	
130	 806	B	  5	H	 1	  36.0	      35.360	         1.616	
130	 806	B	  5	H	 1	  38.1	      35.381	         1.528	
130	 806	B	  5	H	 1	  39.0	      35.390	         1.616	
130	 806	B	  5	H	 1	  40.2	      35.402	         1.650	
130	 806	B	  5	H	 1	  41.9	      35.419	         1.566	
130	 806	B	  5	H	 1	  42.4	      35.424	         1.587	
130	 806	B	  5	H	 1	  45.0	      35.450	         1.555	
130	 806	B	  5	H	 1	  47.1	      35.471	         1.558	
130	 806	B	  5	H	 1	  48.1	      35.481	         1.538	
130	 806	B	  5	H	 1	  49.6	      35.496	         1.486	
130	 806	B	  5	H	 1	  51.0	      35.510	         1.513	
130	 806	B	  5	H	 1	  51.7	      35.517	        18.615	
130	 806	B	  5	H	 1	  52.4	      35.524	         1.524	
130	 806	B	  5	H	 1	  54.0	      35.540	         1.540	
130	 806	B	  5	H	 1	  54.1	      35.541	         1.569	
130	 806	B	  5	H	 1	  56.3	      35.563	         1.622	
130	 806	B	  5	H	 1	  56.9	      35.569	         1.608	
130	 806	B	  5	H	 1	  58.6	      35.586	         1.513	
130	 806	B	  5	H	 1	  60.1	      35.601	         1.570	
130	 806	B	  5	H	 1	  60.8	      35.608	         1.547	
130	 806	B	  5	H	 1	  63.0	      35.630	         1.608	
130	 806	B	  5	H	 1	  64.9	      35.649	         1.536	
130	 806	B	  5	H	 1	  66.0	      35.660	         1.497	
130	 806	B	  5	H	 1	  67.5	      35.675	         1.539	
130	 806	B	  5	H	 1	  68.9	      35.689	         1.588	
130	 806	B	  5	H	 1	  69.5	      35.695	         1.601	
130	 806	B	  5	H	 1	  72.1	      35.721	         1.600	
130	 806	B	  5	H	 1	  74.1	      35.741	         1.534	
130	 806	B	  5	H	 1	  74.9	      35.749	         1.580	
130	 806	B	  5	H	 1	  76.3	      35.763	         1.560	
130	 806	B	  5	H	 1	  78.0	      35.780	         1.636	
130	 806	B	  5	H	 1	  78.3	      35.783	         1.584	
130	 806	B	  5	H	 1	  81.0	      35.810	         1.573	
130	 806	B	  5	H	 1	  83.0	      35.830	         1.624	
130	 806	B	  5	H	 1	  84.0	      35.840	         1.509	
130	 806	B	  5	H	 1	  85.1	      35.851	         1.535	
130	 806	B	  5	H	 1	  87.0	      35.870	         1.536	
130	 806	B	  5	H	 1	  90.0	      35.900	         1.509	
130	 806	B	  5	H	 1	  91.8	      35.918	         1.594	
130	 806	B	  5	H	 1	  93.0	      35.930	         1.568	
130	 806	B	  5	H	 1	  94.1	      35.941	         1.568	
130	 806	B	  5	H	 1	  95.9	      35.959	         1.604	
130	 806	B	  5	H	 1	  96.4	      35.964	        18.615	
130	 806	B	  5	H	 1	  97.1	      35.971	        18.615	
130	 806	B	  5	H	 1	  99.1	      35.991	         1.570	
130	 806	B	  5	H	 1	 101.1	      36.011	         1.629	
130	 806	B	  5	H	 1	 101.9	      36.019	        18.615	
130	 806	B	  5	H	 1	 103.3	      36.033	         1.583	
130	 806	B	  5	H	 1	 105.1	      36.051	         1.604	
130	 806	B	  5	H	 1	 105.6	      36.056	         1.493	
130	 806	B	  5	H	 1	 108.0	      36.080	         1.593	
130	 806	B	  5	H	 1	 110.2	      36.102	         1.629	
130	 806	B	  5	H	 1	 112.6	      36.126	         1.648	
130	 806	B	  5	H	 1	 114.9	      36.149	         1.619	
130	 806	B	  5	H	 1	 117.1	      36.171	         1.607	
130	 806	B	  5	H	 1	 119.6	      36.196	         1.630	
130	 806	B	  5	H	 1	 121.9	      36.219	         1.597	
130	 806	B	  5	H	 1	 124.3	      36.243	         1.582	
130	 806	B	  5	H	 1	 126.5	      36.265	         1.528	
130	 806	B	  5	H	 1	 128.9	      36.289	         1.585	
130	 806	B	  5	H	 1	 131.3	      36.313	         1.572	
130	 806	B	  5	H	 1	 133.6	      36.336	         1.566	
130	 806	B	  5	H	 1	 136.0	      36.360	         1.531	
130	 806	B	  5	H	 1	 138.4	      36.384	         1.566	
130	 806	B	  5	H	 1	 140.6	      36.406	         1.511	
130	 806	B	  5	H	 1	 143.1	      36.431	         1.536	
130	 806	B	  5	H	 1	 145.4	      36.454	         1.462	
130	 806	B	  5	H	 1	 147.7	      36.477	         1.545	
130	 806	B	  5	H	 2	   1.1	      36.511	         1.585	
130	 806	B	  5	H	 2	   3.0	      36.530	         1.652	
130	 806	B	  5	H	 2	   4.2	      36.542	         1.575	
130	 806	B	  5	H	 2	   6.0	      36.560	         1.631	
130	 806	B	  5	H	 2	   6.4	      36.564	         1.537	
130	 806	B	  5	H	 2	   9.0	      36.590	         1.581	
130	 806	B	  5	H	 2	  11.0	      36.610	         1.545	
130	 806	B	  5	H	 2	  12.0	      36.620	         1.525	
130	 806	B	  5	H	 2	  13.3	      36.633	         1.531	
130	 806	B	  5	H	 2	  14.9	      36.649	         1.461	
130	 806	B	  5	H	 2	  15.6	      36.656	         1.558	
130	 806	B	  5	H	 2	  18.0	      36.680	         1.550	
130	 806	B	  5	H	 2	  20.4	      36.704	         1.533	
130	 806	B	  5	H	 2	  21.1	      36.711	         1.525	
130	 806	B	  5	H	 2	  22.4	      36.724	         1.555	
130	 806	B	  5	H	 2	  24.0	      36.740	         1.531	
130	 806	B	  5	H	 2	  26.3	      36.763	         1.528	
130	 806	B	  5	H	 2	  27.0	      36.770	         1.597	
130	 806	B	  5	H	 2	  28.5	      36.785	         1.573	
130	 806	B	  5	H	 2	  30.1	      36.801	         1.570	
130	 806	B	  5	H	 2	  30.7	      36.807	         1.555	
130	 806	B	  5	H	 2	  33.0	      36.830	         1.515	
130	 806	B	  5	H	 2	  36.0	      36.860	         1.581	
130	 806	B	  5	H	 2	  37.6	      36.876	         1.638	
130	 806	B	  5	H	 2	  39.0	      36.890	         1.566	
130	 806	B	  5	H	 2	  39.8	      36.898	         1.599	
130	 806	B	  5	H	 2	  42.0	      36.920	         1.520	
130	 806	B	  5	H	 2	  44.4	      36.944	         1.554	
130	 806	B	  5	H	 2	  45.0	      36.950	         1.647	
130	 806	B	  5	H	 2	  46.5	      36.965	         1.653	
130	 806	B	  5	H	 2	  48.0	      36.980	         1.583	
130	 806	B	  5	H	 2	  48.8	      36.988	         1.583	
130	 806	B	  5	H	 2	  51.1	      37.011	         1.591	
130	 806	B	  5	H	 2	  54.0	      37.040	         1.564	
130	 806	B	  5	H	 2	  55.8	      37.058	         1.559	
130	 806	B	  5	H	 2	  57.0	      37.070	         1.519	
130	 806	B	  5	H	 2	  57.9	      37.079	         1.601	
130	 806	B	  5	H	 2	  59.9	      37.099	         1.545	
130	 806	B	  5	H	 2	  60.0	      37.100	         1.554	
130	 806	B	  5	H	 2	  60.5	      37.105	         1.585	
130	 806	B	  5	H	 2	  63.0	      37.130	         1.644	
130	 806	B	  5	H	 2	  64.8	      37.148	         1.612	
130	 806	B	  5	H	 2	  66.0	      37.160	         1.545	
130	 806	B	  5	H	 2	  67.1	      37.171	         1.561	
130	 806	B	  5	H	 2	  69.0	      37.190	         1.569	
130	 806	B	  5	H	 2	  69.5	      37.195	         1.525	
130	 806	B	  5	H	 2	  72.0	      37.220	         1.596	
130	 806	B	  5	H	 2	  73.8	      37.238	         1.617	
130	 806	B	  5	H	 2	  75.0	      37.250	         1.608	
130	 806	B	  5	H	 2	  76.2	      37.262	         1.558	
130	 806	B	  5	H	 2	  78.0	      37.280	         1.520	
130	 806	B	  5	H	 2	  78.5	      37.285	         1.602	
130	 806	B	  5	H	 2	  81.0	      37.310	         1.603	
130	 806	B	  5	H	 2	  82.9	      37.329	         1.559	
130	 806	B	  5	H	 2	  84.0	      37.340	         1.520	
130	 806	B	  5	H	 2	  85.0	      37.350	         1.580	
130	 806	B	  5	H	 2	  87.0	      37.370	         1.604	
130	 806	B	  5	H	 2	  87.3	      37.373	         1.557	
130	 806	B	  5	H	 2	  90.0	      37.400	         1.572	
130	 806	B	  5	H	 2	  92.1	      37.421	         1.574	
130	 806	B	  5	H	 2	  93.0	      37.430	         1.562	
130	 806	B	  5	H	 2	  94.2	      37.442	         1.602	
130	 806	B	  5	H	 2	  96.0	      37.460	         1.543	
130	 806	B	  5	H	 2	  96.3	      37.463	         1.499	
130	 806	B	  5	H	 2	  99.1	      37.491	         1.594	
130	 806	B	  5	H	 2	 100.8	      37.508	         1.573	
130	 806	B	  5	H	 2	 102.0	      37.520	         1.564	
130	 806	B	  5	H	 2	 103.0	      37.530	         1.546	
130	 806	B	  5	H	 2	 104.9	      37.549	         1.570	
130	 806	B	  5	H	 2	 105.0	      37.550	         1.533	
130	 806	B	  5	H	 2	 108.0	      37.580	         1.609	
130	 806	B	  5	H	 2	 109.6	      37.596	         1.557	
130	 806	B	  5	H	 2	 112.0	      37.620	         1.566	
130	 806	B	  5	H	 2	 114.5	      37.645	         1.589	
130	 806	B	  5	H	 2	 116.7	      37.667	         1.590	
130	 806	B	  5	H	 2	 119.0	      37.690	         1.530	
130	 806	B	  5	H	 2	 121.5	      37.715	         1.583	
130	 806	B	  5	H	 2	 123.8	      37.738	         1.572	
130	 806	B	  5	H	 2	 126.2	      37.762	         1.525	
130	 806	B	  5	H	 2	 128.5	      37.785	         1.653	
130	 806	B	  5	H	 2	 130.8	      37.808	         1.561	
130	 806	B	  5	H	 2	 133.2	      37.832	         1.601	
130	 806	B	  5	H	 2	 135.5	      37.855	         1.587	
130	 806	B	  5	H	 2	 137.9	      37.879	         1.564	
130	 806	B	  5	H	 2	 140.1	      37.901	         1.571	
130	 806	B	  5	H	 2	 142.4	      37.924	         1.543	
130	 806	B	  5	H	 2	 144.7	      37.947	         1.598	
130	 806	B	  5	H	 2	 147.1	      37.971	         1.553	
130	 806	B	  5	H	 2	 149.4	      37.994	         1.573	
130	 806	B	  5	H	 3	   1.2	      38.012	         1.566	
130	 806	B	  5	H	 3	   3.0	      38.030	         1.571	
130	 806	B	  5	H	 3	   4.2	      38.042	         1.547	
130	 806	B	  5	H	 3	   6.0	      38.060	         1.585	
130	 806	B	  5	H	 3	   6.5	      38.065	         1.556	
130	 806	B	  5	H	 3	   9.0	      38.090	         1.600	
130	 806	B	  5	H	 3	  11.1	      38.111	         1.589	
130	 806	B	  5	H	 3	  12.0	      38.120	         1.537	
130	 806	B	  5	H	 3	  13.2	      38.132	         1.552	
130	 806	B	  5	H	 3	  14.9	      38.149	         1.650	
130	 806	B	  5	H	 3	  15.5	      38.155	         1.513	
130	 806	B	  5	H	 3	  18.1	      38.181	         1.529	
130	 806	B	  5	H	 3	  21.0	      38.210	         1.510	
130	 806	B	  5	H	 3	  22.3	      38.223	         1.445	
130	 806	B	  5	H	 3	  24.0	      38.240	        18.615	
130	 806	B	  5	H	 3	  24.7	      38.247	         1.608	
130	 806	B	  5	H	 3	  27.0	      38.270	         1.604	
130	 806	B	  5	H	 3	  29.3	      38.293	         1.518	
130	 806	B	  5	H	 3	  30.0	      38.300	         1.484	
130	 806	B	  5	H	 3	  31.8	      38.318	         1.542	
130	 806	B	  5	H	 3	  33.0	      38.330	        18.615	
130	 806	B	  5	H	 3	  34.1	      38.341	         1.474	
130	 806	B	  5	H	 3	  36.0	      38.360	         1.523	
130	 806	B	  5	H	 3	  36.2	      38.362	         1.597	
130	 806	B	  5	H	 3	  39.0	      38.390	         1.536	
130	 806	B	  5	H	 3	  40.9	      38.409	         1.557	
130	 806	B	  5	H	 3	  42.0	      38.420	         1.543	
130	 806	B	  5	H	 3	  42.9	      38.429	         1.600	
130	 806	B	  5	H	 3	  45.0	      38.450	         1.639	
130	 806	B	  5	H	 3	  45.3	      38.453	         1.588	
130	 806	B	  5	H	 3	  47.5	      38.475	         1.479	
130	 806	B	  5	H	 3	  48.0	      38.480	         1.541	
130	 806	B	  5	H	 3	  49.8	      38.498	         1.499	
130	 806	B	  5	H	 3	  51.0	      38.510	         1.590	
130	 806	B	  5	H	 3	  51.9	      38.519	         1.502	
130	 806	B	  5	H	 3	  54.0	      38.540	         1.562	
130	 806	B	  5	H	 3	  56.3	      38.563	         1.504	
130	 806	B	  5	H	 3	  57.0	      38.570	         1.582	
130	 806	B	  5	H	 3	  58.8	      38.588	         1.596	
130	 806	B	  5	H	 3	  60.0	      38.600	         1.606	
130	 806	B	  5	H	 3	  61.0	      38.610	         1.552	
130	 806	B	  5	H	 3	  63.0	      38.630	         1.464	
130	 806	B	  5	H	 3	  63.3	      38.633	         1.520	
130	 806	B	  5	H	 3	  66.1	      38.661	         1.515	
130	 806	B	  5	H	 3	  67.9	      38.679	         1.570	
130	 806	B	  5	H	 3	  68.9	      38.689	         1.559	
130	 806	B	  5	H	 3	  70.0	      38.700	         1.564	
130	 806	B	  5	H	 3	  72.0	      38.720	         1.547	
130	 806	B	  5	H	 3	  72.4	      38.724	         1.643	
130	 806	B	  5	H	 3	  75.0	      38.750	         1.553	
130	 806	B	  5	H	 3	  76.7	      38.767	         1.562	
130	 806	B	  5	H	 3	  78.0	      38.780	         1.611	
130	 806	B	  5	H	 3	  79.1	      38.791	         1.547	
130	 806	B	  5	H	 3	  81.0	      38.810	         1.479	
130	 806	B	  5	H	 3	  81.3	      38.813	         1.521	
130	 806	B	  5	H	 3	  84.1	      38.841	         1.521	
130	 806	B	  5	H	 3	  85.7	      38.857	         1.555	
130	 806	B	  5	H	 3	  87.0	      38.870	         1.527	
130	 806	B	  5	H	 3	  87.9	      38.879	         1.611	
130	 806	B	  5	H	 3	  90.0	      38.900	         1.584	
130	 806	B	  5	H	 3	  93.0	      38.930	         1.580	
130	 806	B	  5	H	 3	  94.3	      38.943	         1.605	
130	 806	B	  5	H	 3	  95.9	      38.959	         1.664	
130	 806	B	  5	H	 3	  96.3	      38.963	         1.556	
130	 806	B	  5	H	 3	  99.2	      38.992	         1.622	
130	 806	B	  5	H	 3	 100.8	      39.008	         1.568	
130	 806	B	  5	H	 3	 101.9	      39.019	         1.545	
130	 806	B	  5	H	 3	 103.3	      39.033	         1.605	
130	 806	B	  5	H	 3	 105.0	      39.050	         1.568	
130	 806	B	  5	H	 3	 105.5	      39.055	         1.550	
130	 806	B	  5	H	 3	 108.1	      39.081	         1.554	
130	 806	B	  5	H	 3	 110.3	      39.103	         1.477	
130	 806	B	  5	H	 3	 112.5	      39.125	         1.521	
130	 806	B	  5	H	 3	 114.8	      39.148	         1.601	
130	 806	B	  5	H	 3	 117.2	      39.172	         1.602	
130	 806	B	  5	H	 3	 119.5	      39.195	         1.472	
130	 806	B	  5	H	 3	 122.0	      39.220	         1.488	
130	 806	B	  5	H	 3	 124.4	      39.244	         1.568	
130	 806	B	  5	H	 3	 126.5	      39.265	         1.507	
130	 806	B	  5	H	 3	 128.8	      39.288	         1.590	
130	 806	B	  5	H	 3	 131.3	      39.313	         1.578	
130	 806	B	  5	H	 3	 133.6	      39.336	         1.535	
130	 806	B	  5	H	 3	 135.9	      39.359	         1.536	
130	 806	B	  5	H	 3	 138.4	      39.384	         1.570	
130	 806	B	  5	H	 3	 140.6	      39.406	         1.540	
130	 806	B	  5	H	 3	 143.0	      39.430	         1.504	
130	 806	B	  5	H	 3	 145.4	      39.454	         1.552	
130	 806	B	  5	H	 3	 147.7	      39.477	         1.566	
130	 806	B	  5	H	 4	   1.0	      39.510	         1.591	
130	 806	B	  5	H	 4	   3.0	      39.530	         1.552	
130	 806	B	  5	H	 4	   3.9	      39.539	         1.584	
130	 806	B	  5	H	 4	   6.0	      39.560	         1.561	
130	 806	B	  5	H	 4	   6.2	      39.562	         1.599	
130	 806	B	  5	H	 4	   9.0	      39.590	         1.598	
130	 806	B	  5	H	 4	  10.4	      39.604	         1.574	
130	 806	B	  5	H	 4	  12.0	      39.620	         1.481	
130	 806	B	  5	H	 4	  12.9	      39.629	         1.537	
130	 806	B	  5	H	 4	  15.0	      39.650	         1.587	
130	 806	B	  5	H	 4	  18.0	      39.680	         1.561	
130	 806	B	  5	H	 4	  19.7	      39.697	         1.589	
130	 806	B	  5	H	 4	  21.0	      39.710	         1.613	
130	 806	B	  5	H	 4	  21.9	      39.719	         1.539	
130	 806	B	  5	H	 4	  24.0	      39.740	         1.539	
130	 806	B	  5	H	 4	  24.4	      39.744	         1.559	
130	 806	B	  5	H	 4	  27.0	      39.770	         1.502	
130	 806	B	  5	H	 4	  28.8	      39.788	         1.554	
130	 806	B	  5	H	 4	  30.1	      39.801	         1.618	
130	 806	B	  5	H	 4	  31.1	      39.811	         1.636	
130	 806	B	  5	H	 4	  33.0	      39.830	         1.518	
130	 806	B	  5	H	 4	  33.4	      39.834	        18.615	
130	 806	B	  5	H	 4	  34.2	      39.842	         1.536	
130	 806	B	  5	H	 4	  36.0	      39.860	         1.511	
130	 806	B	  5	H	 4	  38.2	      39.882	         1.528	
130	 806	B	  5	H	 4	  39.0	      39.890	         1.667	
130	 806	B	  5	H	 4	  40.2	      39.902	         1.600	
130	 806	B	  5	H	 4	  42.0	      39.920	         1.547	
130	 806	B	  5	H	 4	  42.7	      39.927	         1.574	
130	 806	B	  5	H	 4	  45.0	      39.950	         1.561	
130	 806	B	  5	H	 4	  47.2	      39.972	         1.513	
130	 806	B	  5	H	 4	  48.0	      39.980	         1.530	
130	 806	B	  5	H	 4	  49.1	      39.991	         1.547	
130	 806	B	  5	H	 4	  51.0	      40.010	         1.601	
130	 806	B	  5	H	 4	  51.4	      40.014	         1.570	
130	 806	B	  5	H	 4	  54.0	      40.040	         1.539	
130	 806	B	  5	H	 4	  56.0	      40.060	         1.477	
130	 806	B	  5	H	 4	  57.0	      40.070	         1.583	
130	 806	B	  5	H	 4	  58.1	      40.081	         1.558	
130	 806	B	  5	H	 4	  60.0	      40.100	         1.641	
130	 806	B	  5	H	 4	  60.5	      40.105	         1.494	
130	 806	B	  5	H	 4	  63.0	      40.130	         1.566	
130	 806	B	  5	H	 4	  64.9	      40.149	         1.502	
130	 806	B	  5	H	 4	  66.1	      40.161	         1.550	
130	 806	B	  5	H	 4	  67.1	      40.171	         1.555	
130	 806	B	  5	H	 4	  69.0	      40.190	         1.570	
130	 806	B	  5	H	 4	  69.3	      40.193	         1.552	
130	 806	B	  5	H	 4	  72.0	      40.220	         1.594	
130	 806	B	  5	H	 4	  73.7	      40.237	         1.468	
130	 806	B	  5	H	 4	  75.0	      40.250	         1.553	
130	 806	B	  5	H	 4	  75.9	      40.259	         1.561	
130	 806	B	  5	H	 4	  78.0	      40.280	         1.541	
130	 806	B	  5	H	 4	  81.0	      40.310	         1.495	
130	 806	B	  5	H	 4	  82.7	      40.327	         1.461	
130	 806	B	  5	H	 4	  84.0	      40.340	         1.562	
130	 806	B	  5	H	 4	  84.9	      40.349	         1.566	
130	 806	B	  5	H	 4	  87.0	      40.370	         1.618	
130	 806	B	  5	H	 4	  89.4	      40.394	         1.523	
130	 806	B	  5	H	 4	  90.0	      40.400	         1.528	
130	 806	B	  5	H	 4	  91.5	      40.415	         1.527	
130	 806	B	  5	H	 4	  93.0	      40.430	         1.565	
130	 806	B	  5	H	 4	  93.7	      40.437	         1.571	
130	 806	B	  5	H	 4	  96.0	      40.460	         1.541	
130	 806	B	  5	H	 4	  99.0	      40.490	         1.502	
130	 806	B	  5	H	 4	 100.7	      40.507	         1.533	
130	 806	B	  5	H	 4	 102.0	      40.520	         1.506	
130	 806	B	  5	H	 4	 103.0	      40.530	         1.487	
130	 806	B	  5	H	 4	 104.9	      40.549	         1.498	
130	 806	B	  5	H	 4	 105.3	      40.553	         1.559	
130	 806	B	  5	H	 4	 108.1	      40.581	         1.558	
130	 806	B	  5	H	 4	 109.9	      40.599	         1.573	
130	 806	B	  5	H	 4	 112.3	      40.623	         1.648	
130	 806	B	  5	H	 4	 114.5	      40.645	         1.569	
130	 806	B	  5	H	 4	 117.1	      40.671	         1.652	
