Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Density (g/cc)	
130	 805	B	 11	H	 7	  38.5	     101.585	         1.666	
130	 805	B	 11	H	 7	  40.8	     101.608	         1.700	
130	 805	B	 11	H	 7	  43.1	     101.631	         1.629	
130	 805	B	 11	H	 7	  45.5	     101.655	         1.643	
130	 805	B	 11	H	 7	  47.8	     101.678	         1.664	
130	 805	B	 11	H	 7	  50.0	     101.700	         1.640	
130	 805	B	 11	H	 7	  52.5	     101.725	         1.613	
130	 805	B	 11	H	 7	  55.0	     101.750	         1.711	
130	 805	B	 11	H	 7	  57.2	     101.772	         1.646	
130	 805	B	 11	H	 7	  59.5	     101.795	         1.674	
130	 805	B	 11	H	 7	  61.7	     101.817	         1.633	
130	 805	B	 11	H	 7	  64.1	     101.841	         1.615	
130	 805	B	 11	H	 7	  66.5	     101.865	         1.592	
130	 805	B	 11	H	 7	  68.8	     101.888	         1.653	
130	 805	B	 11	H	 7	  71.1	            	         0.537	
130	 805	B	 12	H	 1	   0.5	     101.705	         1.570	
130	 805	B	 12	H	 1	   4.0	     101.740	         1.527	
130	 805	B	 12	H	 1	   4.1	     101.741	         1.542	
130	 805	B	 12	H	 1	   6.3	     101.763	         1.504	
130	 805	B	 12	H	 1	   9.0	     101.790	         1.542	
130	 805	B	 12	H	 1	   9.1	     101.791	         1.442	
130	 805	B	 12	H	 1	  11.4	     101.814	         1.467	
130	 805	B	 12	H	 1	  14.0	     101.840	         1.500	
130	 805	B	 12	H	 1	  16.6	     101.866	         1.453	
130	 805	B	 12	H	 1	  19.0	     101.890	         1.505	
130	 805	B	 12	H	 1	  19.2	     101.892	         1.484	
130	 805	B	 12	H	 1	  21.6	     101.916	         1.464	
130	 805	B	 12	H	 1	  24.0	     101.940	         1.471	
130	 805	B	 12	H	 1	  24.3	     101.943	         1.457	
130	 805	B	 12	H	 1	  26.6	     101.966	         1.449	
130	 805	B	 12	H	 1	  29.0	     101.990	         1.424	
130	 805	B	 12	H	 1	  29.5	     101.995	         1.490	
130	 805	B	 12	H	 1	  31.7	     102.017	         1.502	
130	 805	B	 12	H	 1	  34.0	     102.040	         1.445	
130	 805	B	 12	H	 1	  34.5	     102.045	         1.543	
130	 805	B	 12	H	 1	  37.0	     102.070	         1.562	
130	 805	B	 12	H	 1	  39.0	     102.090	         1.464	
130	 805	B	 12	H	 1	  39.4	     102.094	         1.487	
130	 805	B	 12	H	 1	  41.7	     102.117	         1.542	
130	 805	B	 12	H	 1	  44.0	     102.140	         1.404	
130	 805	B	 12	H	 1	  44.4	     102.144	         1.431	
130	 805	B	 12	H	 1	  46.7	     102.167	         1.389	
130	 805	B	 12	H	 1	  49.0	     102.190	         1.493	
130	 805	B	 12	H	 1	  49.1	     102.191	         1.409	
130	 805	B	 12	H	 1	  51.5	     102.215	         1.478	
130	 805	B	 12	H	 1	  54.0	     102.240	         1.473	
130	 805	B	 12	H	 1	  54.2	     102.242	         1.479	
130	 805	B	 12	H	 1	  56.5	     102.265	         1.477	
130	 805	B	 12	H	 1	  58.9	     102.289	         1.432	
130	 805	B	 12	H	 1	  59.4	     102.294	         1.420	
130	 805	B	 12	H	 1	  61.7	     102.317	         1.424	
130	 805	B	 12	H	 1	  64.1	     102.341	         1.419	
130	 805	B	 12	H	 1	  64.3	     102.343	         1.440	
130	 805	B	 12	H	 1	  66.8	     102.368	         1.474	
130	 805	B	 12	H	 1	  69.0	     102.390	         1.467	
130	 805	B	 12	H	 1	  69.2	     102.392	         1.507	
130	 805	B	 12	H	 1	  72.0	     102.420	         1.415	
130	 805	B	 12	H	 1	  74.0	     102.440	         1.414	
130	 805	B	 12	H	 1	  74.1	     102.441	         1.433	
130	 805	B	 12	H	 1	  76.5	     102.465	         1.481	
130	 805	B	 12	H	 1	  79.0	     102.490	         1.453	
130	 805	B	 12	H	 1	  79.2	     102.492	         1.433	
130	 805	B	 12	H	 1	  81.5	     102.515	         1.521	
130	 805	B	 12	H	 1	  83.9	     102.539	         1.413	
130	 805	B	 12	H	 1	  84.2	     102.542	         1.432	
130	 805	B	 12	H	 1	  86.6	     102.566	         1.475	
130	 805	B	 12	H	 1	  89.1	     102.591	         1.481	
130	 805	B	 12	H	 1	  91.4	     102.614	         1.414	
130	 805	B	 12	H	 1	  94.0	     102.640	         1.344	
130	 805	B	 12	H	 1	  96.4	     102.664	         1.463	
130	 805	B	 12	H	 1	  99.0	     102.690	         1.472	
130	 805	B	 12	H	 1	  99.2	     102.692	         1.611	
130	 805	B	 12	H	 1	 101.6	     102.716	         1.666	
130	 805	B	 12	H	 1	 104.0	     102.740	         1.681	
130	 805	B	 12	H	 1	 104.3	     102.743	         1.638	
130	 805	B	 12	H	 1	 106.7	     102.767	         1.650	
130	 805	B	 12	H	 1	 109.0	     102.790	         1.701	
130	 805	B	 12	H	 1	 109.3	     102.793	         1.602	
130	 805	B	 12	H	 1	 111.5	     102.815	         1.627	
130	 805	B	 12	H	 1	 114.0	     102.840	         1.643	
130	 805	B	 12	H	 1	 116.4	     102.864	         1.732	
130	 805	B	 12	H	 1	 118.7	     102.887	         1.627	
130	 805	B	 12	H	 1	 121.0	     102.910	         1.691	
130	 805	B	 12	H	 1	 123.4	     102.934	         1.669	
130	 805	B	 12	H	 1	 125.7	     102.957	         1.662	
130	 805	B	 12	H	 1	 127.9	     102.979	         1.592	
130	 805	B	 12	H	 1	 130.4	     103.004	         1.707	
130	 805	B	 12	H	 1	 132.6	     103.026	         1.696	
130	 805	B	 12	H	 1	 135.0	     103.050	         1.685	
130	 805	B	 12	H	 1	 137.3	     103.073	         1.670	
130	 805	B	 12	H	 1	 139.8	     103.098	         1.680	
130	 805	B	 12	H	 1	 142.1	     103.121	        18.495	
130	 805	B	 12	H	 1	 142.8	     103.128	         1.649	
130	 805	B	 12	H	 1	 146.7	     103.167	         1.559	
130	 805	B	 12	H	 1	 149.1	     103.191	         1.580	
130	 805	B	 12	H	 2	   0.7	     103.207	         1.661	
130	 805	B	 12	H	 2	   4.0	     103.240	         1.690	
130	 805	B	 12	H	 2	   6.1	     103.261	         1.699	
130	 805	B	 12	H	 2	   8.2	     103.282	         1.711	
130	 805	B	 12	H	 2	   9.0	     103.290	         1.691	
130	 805	B	 12	H	 2	  11.0	     103.310	         1.619	
130	 805	B	 12	H	 2	  13.2	     103.332	         1.658	
130	 805	B	 12	H	 2	  14.0	     103.340	         1.647	
130	 805	B	 12	H	 2	  15.7	     103.357	         1.635	
130	 805	B	 12	H	 2	  18.2	     103.382	         1.648	
130	 805	B	 12	H	 2	  19.0	     103.390	         1.575	
130	 805	B	 12	H	 2	  21.0	     103.410	         1.665	
130	 805	B	 12	H	 2	  23.3	     103.433	         1.616	
130	 805	B	 12	H	 2	  24.0	     103.440	         1.591	
130	 805	B	 12	H	 2	  26.1	     103.461	         1.619	
130	 805	B	 12	H	 2	  28.4	     103.484	         1.645	
130	 805	B	 12	H	 2	  29.0	     103.490	         1.540	
130	 805	B	 12	H	 2	  31.4	     103.514	         1.607	
130	 805	B	 12	H	 2	  34.1	     103.541	         1.634	
130	 805	B	 12	H	 2	  36.3	     103.563	         1.597	
130	 805	B	 12	H	 2	  39.0	     103.590	         1.674	
130	 805	B	 12	H	 2	  41.4	     103.614	         1.724	
130	 805	B	 12	H	 2	  44.0	     103.640	         1.606	
130	 805	B	 12	H	 2	  44.1	     103.641	         1.609	
130	 805	B	 12	H	 2	  46.3	     103.663	         1.582	
130	 805	B	 12	H	 2	  49.0	     103.690	         1.703	
130	 805	B	 12	H	 2	  49.1	     103.691	         1.733	
130	 805	B	 12	H	 2	  51.4	     103.714	         1.675	
130	 805	B	 12	H	 2	  54.0	     103.740	         1.594	
130	 805	B	 12	H	 2	  56.4	     103.764	         1.554	
130	 805	B	 12	H	 2	  58.9	     103.789	         1.602	
130	 805	B	 12	H	 2	  59.0	     103.790	         1.679	
130	 805	B	 12	H	 2	  61.5	     103.815	         1.594	
130	 805	B	 12	H	 2	  64.0	     103.840	         1.639	
130	 805	B	 12	H	 2	  66.5	     103.865	         1.697	
130	 805	B	 12	H	 2	  69.1	     103.891	         1.719	
130	 805	B	 12	H	 2	  69.4	     103.894	         1.674	
130	 805	B	 12	H	 2	  71.7	     103.917	         1.634	
130	 805	B	 12	H	 2	  74.0	     103.940	         1.588	
130	 805	B	 12	H	 2	  74.3	     103.943	         1.607	
130	 805	B	 12	H	 2	  76.6	     103.966	         1.637	
130	 805	B	 12	H	 2	  79.0	     103.990	         1.632	
130	 805	B	 12	H	 2	  79.6	     103.996	         1.685	
130	 805	B	 12	H	 2	  81.8	     104.018	         1.648	
130	 805	B	 12	H	 2	  83.9	     104.039	         1.662	
130	 805	B	 12	H	 2	  84.4	     104.044	         1.666	
130	 805	B	 12	H	 2	  86.8	     104.068	         1.670	
130	 805	B	 12	H	 2	  89.1	     104.091	         1.572	
130	 805	B	 12	H	 2	  89.5	     104.095	         1.689	
130	 805	B	 12	H	 2	  91.7	     104.117	         1.600	
130	 805	B	 12	H	 2	  93.9	     104.139	         1.629	
130	 805	B	 12	H	 2	  94.3	     104.143	         1.624	
130	 805	B	 12	H	 2	  96.7	     104.167	         1.632	
130	 805	B	 12	H	 2	  98.9	     104.189	         1.718	
130	 805	B	 12	H	 2	  99.3	     104.193	         1.681	
130	 805	B	 12	H	 2	 101.7	     104.217	         1.702	
130	 805	B	 12	H	 2	 104.0	     104.240	         1.678	
130	 805	B	 12	H	 2	 104.4	     104.244	         1.722	
130	 805	B	 12	H	 2	 106.7	     104.267	         1.681	
130	 805	B	 12	H	 2	 109.0	     104.290	         1.672	
130	 805	B	 12	H	 2	 109.3	     104.293	         1.696	
130	 805	B	 12	H	 2	 111.8	     104.318	         1.651	
130	 805	B	 12	H	 2	 114.0	     104.340	         1.702	
130	 805	B	 12	H	 2	 116.5	     104.365	         1.639	
130	 805	B	 12	H	 2	 118.9	     104.389	         1.629	
130	 805	B	 12	H	 2	 121.1	     104.411	         1.568	
130	 805	B	 12	H	 2	 123.5	     104.435	         1.643	
130	 805	B	 12	H	 2	 125.8	     104.458	         1.586	
130	 805	B	 12	H	 2	 128.3	     104.483	         1.645	
130	 805	B	 12	H	 2	 130.5	     104.505	         1.648	
130	 805	B	 12	H	 2	 132.7	     104.527	         1.718	
130	 805	B	 12	H	 2	 135.1	     104.551	         1.734	
130	 805	B	 12	H	 2	 137.5	     104.575	         1.670	
130	 805	B	 12	H	 2	 139.8	     104.598	         1.668	
130	 805	B	 12	H	 2	 142.2	     104.622	         1.641	
130	 805	B	 12	H	 2	 144.5	     104.645	        18.495	
130	 805	B	 12	H	 2	 145.2	     104.652	         1.644	
130	 805	B	 12	H	 2	 149.2	     104.692	         1.601	
130	 805	B	 12	H	 3	   0.8	     104.708	         1.597	
130	 805	B	 12	H	 3	   4.0	     104.740	         1.568	
130	 805	B	 12	H	 3	   4.4	     104.744	         1.647	
130	 805	B	 12	H	 3	   6.5	     104.765	         1.668	
130	 805	B	 12	H	 3	   9.0	     104.790	         1.684	
130	 805	B	 12	H	 3	   9.2	     104.792	         1.726	
130	 805	B	 12	H	 3	  11.5	     104.815	         1.663	
130	 805	B	 12	H	 3	  13.9	     104.839	         1.685	
130	 805	B	 12	H	 3	  14.1	     104.841	         1.660	
130	 805	B	 12	H	 3	  16.5	     104.865	         1.803	
130	 805	B	 12	H	 3	  19.1	     104.891	         1.712	
130	 805	B	 12	H	 3	  21.4	     104.914	         1.682	
130	 805	B	 12	H	 3	  24.0	     104.940	         1.655	
130	 805	B	 12	H	 3	  24.1	     104.941	         1.648	
130	 805	B	 12	H	 3	  26.5	     104.965	         1.755	
130	 805	B	 12	H	 3	  29.1	     104.991	         1.692	
130	 805	B	 12	H	 3	  31.5	     105.015	         1.637	
130	 805	B	 12	H	 3	  34.0	     105.040	         1.666	
130	 805	B	 12	H	 3	  36.3	     105.063	         1.641	
130	 805	B	 12	H	 3	  39.0	     105.090	         1.636	
130	 805	B	 12	H	 3	  39.1	     105.091	         1.740	
130	 805	B	 12	H	 3	  41.3	     105.113	         1.637	
130	 805	B	 12	H	 3	  44.0	     105.140	         1.709	
130	 805	B	 12	H	 3	  46.4	     105.164	         1.622	
130	 805	B	 12	H	 3	  48.9	     105.189	         1.664	
130	 805	B	 12	H	 3	  49.0	     105.190	         1.687	
130	 805	B	 12	H	 3	  51.4	     105.214	         1.691	
130	 805	B	 12	H	 3	  54.0	     105.240	         1.682	
130	 805	B	 12	H	 3	  56.5	     105.265	         1.646	
130	 805	B	 12	H	 3	  59.1	     105.291	         1.699	
130	 805	B	 12	H	 3	  63.9	     105.339	         1.666	
130	 805	B	 12	H	 3	  66.4	     105.364	         1.676	
130	 805	B	 12	H	 3	  69.1	     105.391	         1.608	
130	 805	B	 12	H	 3	  71.3	     105.413	         1.638	
130	 805	B	 12	H	 3	  74.0	     105.440	         1.682	
130	 805	B	 12	H	 3	  76.3	     105.463	         1.601	
130	 805	B	 12	H	 3	  79.0	     105.490	         1.648	
130	 805	B	 12	H	 3	  81.2	     105.512	         1.667	
130	 805	B	 12	H	 3	  84.0	     105.540	         1.606	
130	 805	B	 12	H	 3	  86.1	     105.561	         1.662	
130	 805	B	 12	H	 3	  88.5	     105.585	         1.631	
130	 805	B	 12	H	 3	  89.0	     105.590	         1.699	
130	 805	B	 12	H	 3	  91.2	     105.612	         1.627	
130	 805	B	 12	H	 3	  93.3	     105.633	         1.693	
130	 805	B	 12	H	 3	  94.0	     105.640	         1.771	
130	 805	B	 12	H	 3	  96.2	     105.662	         1.711	
130	 805	B	 12	H	 3	  98.4	     105.684	         1.670	
130	 805	B	 12	H	 3	  98.9	     105.689	         1.636	
130	 805	B	 12	H	 3	 101.2	     105.712	         1.676	
130	 805	B	 12	H	 3	 104.1	     105.741	         1.668	
130	 805	B	 12	H	 3	 106.2	     105.762	         1.627	
130	 805	B	 12	H	 3	 108.9	     105.789	         1.643	
130	 805	B	 12	H	 3	 109.0	     105.790	         1.609	
130	 805	B	 12	H	 3	 111.4	     105.814	         1.644	
130	 805	B	 12	H	 3	 113.7	     105.837	         1.644	
130	 805	B	 12	H	 3	 115.9	     105.859	         1.719	
130	 805	B	 12	H	 3	 118.4	     105.884	         1.724	
130	 805	B	 12	H	 3	 120.6	     105.906	         1.627	
130	 805	B	 12	H	 3	 123.1	     105.931	         1.572	
130	 805	B	 12	H	 3	 127.8	     105.978	         1.635	
130	 805	B	 12	H	 3	 130.0	     106.000	         1.694	
130	 805	B	 12	H	 3	 132.3	     106.023	         1.618	
130	 805	B	 12	H	 3	 134.6	     106.046	         1.699	
130	 805	B	 12	H	 3	 137.0	     106.070	         1.689	
130	 805	B	 12	H	 3	 139.4	     106.094	         1.638	
130	 805	B	 12	H	 3	 141.7	     106.117	         1.676	
130	 805	B	 12	H	 3	 144.1	     106.141	         1.647	
130	 805	B	 12	H	 3	 146.4	     106.164	         1.696	
130	 805	B	 12	H	 3	 148.7	     106.187	         1.265	
130	 805	B	 12	H	 4	   0.6	     106.206	         1.592	
130	 805	B	 12	H	 4	   4.0	     106.240	         1.570	
130	 805	B	 12	H	 4	   4.1	     106.241	         1.616	
130	 805	B	 12	H	 4	   6.4	     106.264	         1.531	
130	 805	B	 12	H	 4	   9.0	     106.290	         1.651	
130	 805	B	 12	H	 4	  11.4	     106.314	         1.635	
130	 805	B	 12	H	 4	  13.9	     106.339	         1.641	
130	 805	B	 12	H	 4	  14.1	     106.341	         1.677	
130	 805	B	 12	H	 4	  16.4	     106.364	         1.651	
130	 805	B	 12	H	 4	  19.1	     106.391	         1.731	
130	 805	B	 12	H	 4	  21.5	     106.415	         1.667	
130	 805	B	 12	H	 4	  24.0	     106.440	         1.676	
130	 805	B	 12	H	 4	  26.4	     106.464	        18.495	
130	 805	B	 12	H	 4	  27.1	     106.471	         1.683	
130	 805	B	 12	H	 4	  29.1	     106.491	         1.681	
130	 805	B	 12	H	 4	  31.3	     106.513	         1.668	
130	 805	B	 12	H	 4	  34.0	     106.540	         1.664	
130	 805	B	 12	H	 4	  36.4	     106.564	         1.661	
130	 805	B	 12	H	 4	  39.0	     106.590	         1.574	
130	 805	B	 12	H	 4	  39.1	     106.591	         1.674	
130	 805	B	 12	H	 4	  41.5	     106.615	         1.658	
130	 805	B	 12	H	 4	  44.0	     106.640	         1.644	
130	 805	B	 12	H	 4	  46.6	     106.666	         1.709	
130	 805	B	 12	H	 4	  48.9	     106.689	         1.667	
130	 805	B	 12	H	 4	  49.0	     106.690	         1.726	
130	 805	B	 12	H	 4	  51.4	     106.714	         1.629	
130	 805	B	 12	H	 4	  54.1	     106.741	         1.668	
130	 805	B	 12	H	 4	  56.3	     106.763	         1.674	
130	 805	B	 12	H	 4	  59.0	     106.790	         1.699	
130	 805	B	 12	H	 4	  61.6	     106.816	        18.495	
130	 805	B	 12	H	 4	  62.3	     106.823	         1.738	
130	 805	B	 12	H	 4	  63.9	     106.839	         1.629	
130	 805	B	 12	H	 4	  66.4	     106.864	         1.651	
130	 805	B	 12	H	 4	  69.1	     106.891	         1.631	
130	 805	B	 12	H	 4	  71.5	     106.915	         1.694	
130	 805	B	 12	H	 4	  73.9	     106.939	         1.605	
130	 805	B	 12	H	 4	  74.2	     106.942	         1.547	
130	 805	B	 12	H	 4	  76.6	     106.966	         1.577	
130	 805	B	 12	H	 4	  79.0	     106.990	         1.593	
130	 805	B	 12	H	 4	  79.3	     106.993	         1.618	
130	 805	B	 12	H	 4	  81.8	     107.018	         1.619	
130	 805	B	 12	H	 4	  84.0	     107.040	         1.662	
130	 805	B	 12	H	 4	  84.6	     107.046	         1.553	
130	 805	B	 12	H	 4	  86.9	     107.069	         1.632	
130	 805	B	 12	H	 4	  89.0	     107.090	         1.667	
130	 805	B	 12	H	 4	  91.4	     107.114	         1.632	
130	 805	B	 12	H	 4	  94.0	     107.140	         1.609	
130	 805	B	 12	H	 4	  96.4	     107.164	         1.609	
130	 805	B	 12	H	 4	  98.9	     107.189	         1.599	
130	 805	B	 12	H	 4	 101.5	     107.215	         1.599	
130	 805	B	 12	H	 4	 104.2	     107.242	         1.692	
130	 805	B	 12	H	 4	 106.3	     107.263	         1.646	
130	 805	B	 12	H	 4	 108.9	     107.289	         1.724	
130	 805	B	 12	H	 4	 109.3	     107.293	         1.599	
130	 805	B	 12	H	 4	 111.6	     107.316	         1.630	
130	 805	B	 12	H	 4	 113.9	     107.339	         1.652	
130	 805	B	 12	H	 4	 116.1	     107.361	         1.671	
130	 805	B	 12	H	 4	 118.5	     107.385	         1.682	
130	 805	B	 12	H	 4	 120.8	     107.408	         1.762	
130	 805	B	 12	H	 4	 123.1	     107.431	         1.653	
130	 805	B	 12	H	 4	 125.4	     107.454	         1.678	
130	 805	B	 12	H	 4	 127.7	     107.477	         1.667	
130	 805	B	 12	H	 4	 130.0	     107.500	        18.495	
130	 805	B	 12	H	 4	 130.7	     107.507	         1.714	
130	 805	B	 12	H	 4	 134.8	     107.548	         1.734	
130	 805	B	 12	H	 4	 137.1	     107.571	         1.736	
130	 805	B	 12	H	 4	 139.4	     107.594	        18.495	
130	 805	B	 12	H	 4	 140.1	     107.601	         1.679	
130	 805	B	 12	H	 4	 144.1	     107.641	         1.641	
130	 805	B	 12	H	 4	 146.5	     107.665	         1.724	
130	 805	B	 12	H	 4	 148.8	     107.688	         1.675	
130	 805	B	 12	H	 5	   0.7	     107.707	         1.771	
130	 805	B	 12	H	 5	   4.0	     107.740	         1.718	
130	 805	B	 12	H	 5	   4.2	     107.742	         1.664	
130	 805	B	 12	H	 5	   6.6	     107.766	         1.680	
130	 805	B	 12	H	 5	   9.0	     107.790	         1.628	
130	 805	B	 12	H	 5	   9.1	     107.791	         1.650	
130	 805	B	 12	H	 5	  11.6	     107.816	         1.683	
130	 805	B	 12	H	 5	  14.0	     107.840	         1.693	
130	 805	B	 12	H	 5	  14.2	     107.842	         1.634	
130	 805	B	 12	H	 5	  16.5	     107.865	         1.698	
130	 805	B	 12	H	 5	  19.0	     107.890	         1.679	
130	 805	B	 12	H	 5	  19.3	     107.893	         1.651	
130	 805	B	 12	H	 5	  21.6	     107.916	         1.692	
130	 805	B	 12	H	 5	  23.9	     107.939	         1.740	
130	 805	B	 12	H	 5	  24.4	     107.944	         1.593	
130	 805	B	 12	H	 5	  26.8	     107.968	         1.651	
130	 805	B	 12	H	 5	  29.1	     107.991	         1.635	
130	 805	B	 12	H	 5	  29.5	     107.995	         1.650	
130	 805	B	 12	H	 5	  31.7	     108.017	         1.633	
130	 805	B	 12	H	 5	  34.0	     108.040	         1.662	
130	 805	B	 12	H	 5	  36.1	     108.061	         1.678	
130	 805	B	 12	H	 5	  39.0	     108.090	         1.614	
130	 805	B	 12	H	 5	  41.0	     108.110	         1.705	
130	 805	B	 12	H	 5	  43.9	     108.139	         1.629	
130	 805	B	 12	H	 5	  46.0	     108.160	         1.603	
130	 805	B	 12	H	 5	  49.0	     108.190	         1.694	
130	 805	B	 12	H	 5	  50.9	     108.209	         1.615	
130	 805	B	 12	H	 5	  53.3	     108.233	         1.708	
130	 805	B	 12	H	 5	  54.1	     108.241	         1.649	
130	 805	B	 12	H	 5	  55.8	     108.258	         1.649	
130	 805	B	 12	H	 5	  58.2	     108.282	         1.741	
130	 805	B	 12	H	 5	  58.9	     108.289	         1.699	
130	 805	B	 12	H	 5	  61.0	     108.310	         1.733	
130	 805	B	 12	H	 5	  64.0	     108.340	         1.694	
130	 805	B	 12	H	 5	  65.6	     108.356	         1.672	
130	 805	B	 12	H	 5	  67.8	     108.378	         1.652	
130	 805	B	 12	H	 5	  69.0	     108.390	         1.734	
130	 805	B	 12	H	 5	  70.6	     108.406	         1.646	
130	 805	B	 12	H	 5	  72.8	     108.428	        18.495	
130	 805	B	 12	H	 5	  74.0	     108.440	         1.630	
130	 805	B	 12	H	 5	  75.6	     108.456	         1.638	
130	 805	B	 12	H	 5	  77.8	     108.478	         1.699	
130	 805	B	 12	H	 5	  79.0	     108.490	         1.633	
130	 805	B	 12	H	 5	  80.6	     108.506	        18.495	
130	 805	B	 12	H	 5	  81.3	     108.513	         1.640	
130	 805	B	 12	H	 5	  84.1	     108.541	         1.682	
130	 805	B	 12	H	 5	  85.5	     108.555	         1.705	
130	 805	B	 12	H	 5	  87.9	     108.579	         1.658	
130	 805	B	 12	H	 5	  89.0	     108.590	         1.629	
130	 805	B	 12	H	 5	  90.5	     108.605	         1.687	
130	 805	B	 12	H	 5	  92.9	     108.629	         1.667	
130	 805	B	 12	H	 5	  93.9	     108.639	         1.679	
130	 805	B	 12	H	 5	  95.7	     108.657	         1.730	
130	 805	B	 12	H	 5	  97.8	     108.678	         1.660	
130	 805	B	 12	H	 5	  99.0	     108.690	         1.631	
130	 805	B	 12	H	 5	 100.5	     108.705	         1.655	
130	 805	B	 12	H	 5	 102.8	     108.728	         1.641	
130	 805	B	 12	H	 5	 104.1	     108.741	         1.694	
130	 805	B	 12	H	 5	 105.7	     108.757	         1.676	
130	 805	B	 12	H	 5	 108.0	     108.780	         1.601	
130	 805	B	 12	H	 5	 108.9	     108.789	         1.631	
130	 805	B	 12	H	 5	 110.6	     108.806	         1.659	
130	 805	B	 12	H	 5	 112.8	     108.828	         1.707	
130	 805	B	 12	H	 5	 115.1	     108.851	         1.675	
130	 805	B	 12	H	 5	 120.0	     108.900	         1.659	
130	 805	B	 12	H	 5	 122.2	     108.922	         1.666	
130	 805	B	 12	H	 5	 124.4	     108.944	         1.616	
130	 805	B	 12	H	 5	 126.8	     108.968	         1.635	
130	 805	B	 12	H	 5	 129.2	     108.992	         1.644	
130	 805	B	 12	H	 5	 131.6	     109.016	         1.639	
130	 805	B	 12	H	 5	 133.8	     109.038	         1.588	
130	 805	B	 12	H	 5	 136.4	     109.064	         1.640	
130	 805	B	 12	H	 5	 138.5	     109.085	         1.562	
130	 805	B	 12	H	 5	 140.9	     109.109	         1.629	
130	 805	B	 12	H	 5	 143.2	     109.132	         1.697	
130	 805	B	 12	H	 5	 145.5	     109.155	         1.664	
130	 805	B	 12	H	 5	 147.9	     109.179	         1.667	
130	 805	B	 12	H	 6	   0.5	     109.205	         0.982	
130	 805	B	 12	H	 6	   0.8	     109.208	         1.473	
130	 805	B	 12	H	 6	   3.5	     109.235	         1.621	
130	 805	B	 12	H	 6	   4.0	     109.240	         1.678	
130	 805	B	 12	H	 6	   4.1	     109.241	         1.183	
130	 805	B	 12	H	 6	   5.0	     109.250	         1.586	
130	 805	B	 12	H	 6	   6.3	     109.263	         1.098	
130	 805	B	 12	H	 6	   6.4	     109.264	         1.666	
130	 805	B	 12	H	 6	   8.6	     109.286	         1.714	
130	 805	B	 12	H	 6	   9.0	     109.290	         1.670	
130	 805	B	 12	H	 6	   9.1	     109.291	         1.733	
130	 805	B	 12	H	 6	  10.9	     109.309	         1.713	
130	 805	B	 12	H	 6	  11.5	     109.315	         1.650	
130	 805	B	 12	H	 6	  13.2	     109.332	         1.679	
130	 805	B	 12	H	 6	  13.9	     109.339	         1.636	
130	 805	B	 12	H	 6	  14.1	     109.341	         1.660	
130	 805	B	 12	H	 6	  14.9	     109.349	         1.677	
130	 805	B	 12	H	 6	  15.9	     109.359	         1.641	
130	 805	B	 12	H	 6	  16.6	     109.366	         1.584	
130	 805	B	 12	H	 6	  18.3	     109.383	         1.662	
130	 805	B	 12	H	 6	  19.1	     109.391	         1.664	
130	 805	B	 12	H	 6	  20.6	     109.406	         1.625	
130	 805	B	 12	H	 6	  21.4	     109.414	         1.709	
130	 805	B	 12	H	 6	  22.9	     109.429	         1.715	
130	 805	B	 12	H	 6	  24.0	     109.440	         1.728	
130	 805	B	 12	H	 6	  25.1	     109.451	         1.693	
130	 805	B	 12	H	 6	  25.8	     109.458	         1.631	
130	 805	B	 12	H	 6	  26.6	     109.466	         1.668	
130	 805	B	 12	H	 6	  28.0	     109.480	         1.606	
130	 805	B	 12	H	 6	  29.0	     109.490	         1.651	
130	 805	B	 12	H	 6	  29.1	     109.491	         1.644	
130	 805	B	 12	H	 6	  30.3	     109.503	         1.706	
130	 805	B	 12	H	 6	  31.3	     109.513	         1.707	
130	 805	B	 12	H	 6	  32.6	     109.526	         1.629	
130	 805	B	 12	H	 6	  34.0	     109.540	         1.630	
130	 805	B	 12	H	 6	  35.0	     109.550	         1.632	
130	 805	B	 12	H	 6	  35.5	     109.555	         1.600	
130	 805	B	 12	H	 6	  36.3	     109.563	         1.663	
130	 805	B	 12	H	 6	  37.9	     109.579	         1.660	
130	 805	B	 12	H	 6	  39.0	     109.590	         1.614	
130	 805	B	 12	H	 6	  40.1	     109.601	         1.572	
130	 805	B	 12	H	 6	  41.2	     109.612	         1.699	
130	 805	B	 12	H	 6	  42.6	     109.626	         1.668	
130	 805	B	 12	H	 6	  44.1	     109.641	         1.674	
130	 805	B	 12	H	 6	  45.1	     109.651	         1.627	
130	 805	B	 12	H	 6	  45.4	     109.654	         1.722	
130	 805	B	 12	H	 6	  46.4	     109.664	         1.588	
130	 805	B	 12	H	 6	  47.5	     109.675	         1.652	
130	 805	B	 12	H	 6	  48.9	     109.689	         1.655	
130	 805	B	 12	H	 6	  49.0	     109.690	         1.584	
130	 805	B	 12	H	 6	  49.7	     109.697	         1.682	
130	 805	B	 12	H	 6	  51.4	     109.714	         1.630	
130	 805	B	 12	H	 6	  52.1	     109.721	         1.614	
130	 805	B	 12	H	 6	  54.0	     109.740	         1.615	
130	 805	B	 12	H	 6	  54.9	     109.749	         1.716	
130	 805	B	 12	H	 6	  56.5	     109.765	         1.653	
130	 805	B	 12	H	 6	  57.1	     109.771	        18.495	
130	 805	B	 12	H	 6	  57.8	     109.778	         1.554	
130	 805	B	 12	H	 6	  59.0	     109.790	         1.654	
130	 805	B	 12	H	 6	  59.4	     109.794	         1.633	
